ID	HIT	REPORT
1636906	0	DEVICE EVALUATION.CUSTOMER REPORT WAS CONFIRMED. REC'D (1) DOUBLE DPT - VAMP ADULT KIT, MODEL PXVK1006, IN OPEN ORIGINAL PACKAGE. KIT WAS NOT USED. PRESSURE TUBING OF ARTERIAL LINE WAS COMPLETELY BROKEN OFF FROM SOLVENT BOND JOINT WITH THE FEMALE CONNECTOR (ATTACHED TO ZERO-STOPCOCK). BROKEN TUBING WAS BENT NEAR THE BOND JOINT. (B)(4) >< THE FOLLOWING WAS REPORTED:  'MODEL NUMBER REPORTED:  PXVK1006.  CUSTOMER STATED THAT THE TRANSDUCER IS BROKEN ON THE TUBING THAT IS NOT CONNECTED TO THE PATIENT SIDE OF  TRANSDUCER.'.
1863305	0	A CUSTOMER CONTACTED BECKMAN COULTER INC. (BCI) IN REGARDS TO OBTAINING ERRONEOUSLY HIGH HEMOGLOBIN (HGB) RESULTS OF 21.5 WITHOUT INSTRUMENT GENERATED FLAGS ON A PATIENT SPECIMEN, GENERATED BY THE COULTER ACT DIFF 2 ANALYZER. ERRONEOUS RESULTS WERE REPORTED OUTSIDE THE LABORATORY. THE PHYSICIAN QUESTIONED THE RESULT AND REQUESTED THAT THE PATIENT BE REDRAWN. THE REDRAWN SPECIMEN RECOVERED A LOWER HGB RESULT OF 15.5 AND A CORRECTED REPORT WAS SENT OUT. THE OPERATOR CONTACTED THE BCI HOTLINE AND WAS INSTRUCTED TO RERUN THE ORIGINAL SPECIMEN. THE RERUN OF THE INITIAL RESULT RECOVERED AN HGB RESULT OF 14.9. THE CUSTOMER INDICATED THAT THERE WAS NO CHANGE TO PATIENT TREATMENT, AND NO DEATH OR SERIOUS INJURY WAS ASSOCIATED WITH THIS ISSUE. >< THE PATIENT SPECIMEN WAS COLLECTED WITH A BUTTERFLY COLLECTION DEVICE INTO A 4ML BD VACUTAINER TUBE. THE CUSTOMER IS CURRENTLY PERFORMING WITHIN QC SPECIFICATIONS WITH RESPECT TO CONTROLS (ACCURACY) AND REPRODUCIBILITY (PRECISION). CONTROLS WERE RUN BEFORE THIS INCIDENT AND RECOVERED WITHIN ASSAY RANGE. A FIELD SERVICE ENGINEER (FSE) WAS DISPATCHED AND VERIFIED THE INSTRUMENT PERFORMANCE. FSE ALSO PERFORMED REPRODUCIBILITY AND CARRY OVER TESTS.
2541857	1	AS REPORTED BY THE HOME CARE DEALER, THE PARENTS ENTERED THE BABY'S ROOM AND SAW THE ALARM LIGHTS ON AND SUBSEQUENTLY INFORMED THE APNEA PROGRAM PEOPLE THAT THE MONITOR DID NOT ALARM. THERE WAS NO IMPACT TO THE BABY REPORTED. THE MONITOR WAS GIVEN TO THE HOME CARE COMPANY. AFTER THE MONITOR WAS EVALUATED BY THE HOME CARE DEALER IT WAS RETURNED TO CAS WHERE IT WAS FURTHER RUN FOR OVER 1 WEEK ALL THE WHILE CHALLENGED WITH INPUT DATA DESIGNED TO CAUSE ALARM EVENTS. THE MONITOR WORKED AS IT SHOULD.
3775725	1	><ON (B)(6) 2014, A PT WAS LIFTED OFF OF THE GE INFINIA HAWKEYE TABLE ONTO A GURNEY AND WHEELED OUT OF THE ROOM. THE TECH PUSHED THE UNLOAD" BUTTON TO SET THE TABLE UP FOR THE NEXT PT AND WALKED OUT OF THE ROOM. WHEN THE TABLE WAS FULLY LOWERED
1890824	0	THIS REPORT IS BEING FILED AS A RESULT OF CHANGES TO OUR MDR EVAL PROCESS THAT WERE PROMPTED BY AN FDA INSPECTION. DURING THE RUN, THE CUSTOMER REPORTED THAT SHORTLY INTO THE TPE PROCEDURE, THEY EXPERIENCED A NUMBER OF LOW AND HIGH LEVEL RESERVOIR SENSOR DETECTED EXCESS FLUID ALARMS AND THEN SHE HAD NOTICED AIR IN THE BLOOD WARMER (BW) LINE. (B)(4). THE OPERATOR STOPPED THE PROCEDURE AND CLAMPED THE LINE TO THE PT, SO NO AIR WAS RETURNED TO THE PATIENT. THE PT IS FINE. THE DISPOSABLE SET WAS RETURNED ALONG WITH AN ATTACHED ASTOTUBE DISPOSABLE BLOOD WARMER ACCESSORY AND THE SALINE BAG ATTACHED TO THE GREEN SOLUTION SPIKE. A MFG MISASSEMBLY WAS IMMEDIATELY APPARENT. THE PLASMA REMOVAL LINE LEADING TO THE WASTE BAG WAS BONDED TO THE CASSETTE IN THE PLASMA RECIRCULATION LINE BOND SOCKET LOCATION AND THE RECIRCULATION LINE WAS BONDED TO THE REMOVE LINE BOND SOCKET LOCATION. THIS MFG ERROR IS MUTUALLY EXCLUSIVE OF THE PRESENCE OF AIR IN THE RETURN LINE. THE DEVICE OPERATOR WAS ASKED DURING SUBSEQUENT FOLLOW-UP, IF THEY HAD A SALINE DRIP GOING DURING THE TIME THEY HAD ALL OF THE ALARMS AND THEY REPLIED AFFIRMATIVELY THAT THEY DID. THE OPERATOR WAS ASKED WHETHER THEY CLAMPED THE SALINE LINE WHEN THEY WERE INSTRUCTED TO PARTIALLY EMPTY THE SALINE LINE WHEN THEY WERE INSTRUCTED TO PARTIALLY EMPTY THE SALINE DRIP CHAMBER AFTER PRIME AND THE CUSTOMER RESPONDED THAT THEY HAD NOT. IF THE OPERATOR DOES NOT CLOSE THE ROLLER CLAMP ON THE SALINE LINE PRIOR TO INVERTING THE SALINE BAG TO SQUEEZE THE DRIP CHAMBER (CLEARING IT OF SALINE) AND THEY RETURN THE BAG TO THE HANGING POSITION, AIR CAN BE TRAPPED IN THE LINE AND WILL TRAVEL TO THE BW TUBING. MFG RETRAINING WAS REQUESTED FOR PROPER ASSEMBLY OF THE PLASMA RECIRC / PLASMA REMOVE LINES. ALL OPERATORS HAD COMPLETED THIS TRAINING BY (B)(4) 2009. CARIDIANBCT WILL APPEND OPTIA PROCEDURAL TRAINING MATERIALS. SPECIFICALLY ADDING A SLIDE TO THE OPTIA OPERATOR ESSENTIALS TRAINING SLIDESHOW USED BY CARIDIANBCT INSTRUCTORS.
2190720	0	THE CUSTOMER REPORTED AN ELEVATED WHITE BLOOD CELL COUNT IN THE COLLECTED PLATELET PRODUCT. PT IDENTIFIER AND AGE ARE NOT AVAILABLE AT THIS TIME. THE DISPOSABLE SET IS NOT AVAILABLE TO BE RETURNED FOR EVAL. THIS REPORT IS BEING FILED DUE TO DEVICE MALFUNCTION THAT HAS THE POTENTIAL FOR INJURY. (B)(4). INVESTIGATION: THE RUN DATA FILE (RDF) WAS ANALYZED FOR THIS EVENT. SIGNALS IN THE RDF INDICATE THAT THE PLATELET COLLECTION DID NOT START WHEN THE PLATELET VALVE OPENED AT 12 MINUTES BUT CLOSER TO 20 MINUTES. THIS MAY INDICATE THAT PLATELETS WERE NOT AVAILABLE AS EXPECTED; THIS CAN BE ATTRIBUTED TO INACCURATE DONOR PLATELET PRE-COUNT ENTRY OR POSSIBLY DONOR RELATED. SIGNALS IN THE RUN DATA FILE DID NOT INDICATE A CONCLUSIVE CAUSE FOR THE REPORTED ELEVATED WBC CONTENT IN THIS PROCEDURE. THERE ARE NO EVENTS IN THE PROCEDURE THAT CORRESPOND WITH THE ONSET OF THE OVERLOADING OF THE LRS CHAMBER. INVESTIGATION EVALUATION AND CORRECTIVE ACTIONS ARE IN PROCESS. A FOLLOW-UP REPORT WILL BE PROVIDED. THIS REPORT WAS FILED BEYOND THE 30-DAY TIME FRAME DUE TO AN INTERNAL PROCESSING ISSUE THAT IS CURRENTLY BEING EVALUATED FOR APPROPRIATE CORRECTIVE ACTIONS.
5624472	0	><cryoablation probe was not well insulated, creating a dime size thermal injury on right lower back. this defect does not show up on the shaft during the test as it took a few minutes to see it once the probe was removed and retested away from the patient. company notified and asked what steps should be taken so this doesn't happen again. photos of probe obtained. manufacturer response for cryoprobe, endocare tm 1.7mm long shaft renalcryotm cryoprobe oblong ice (per site reporter): replacing at no charge, following up on their end with an investigation of the product.                                                              
976896	1	THERE WAS AN ACUDOSE CABINET ERROR. THE CABINET LOCKED UP AND BECAME INOPERABLE. THERE HAVE BEEN MULTIPLE PROBLEMS OF THIS NATURE WITH THIS CABINET IN THE PAST. OUR ADMINISTRATION AND PHARMACY DIRECTOR IS DEALING WITH MCKESSON, BUT THEY ARE SLOW TO RESPOND. MCKESSON HAS HAD TECH SUPPORT HERE BUT THEY CAN NOT FIGURE OUT THE PROBLEM. ADMINISTRATION FEELS THAT MCKESSON HAS NOT BEEN RECEPTIVE TO OUR ISSUES WITH THE ACUDOSE CABINET, NOR ARE THEY CONFIDENT ABOUT SOLVING THE PROBLEMS.
1949159	0	THE ROTATOR BROKE APART DURING POWER INJECTION. THERE WAS NO SPRAY AND NO HARM OR INJURY WAS REPORTED. THE CUSTOMER REPORTED TWO DEFECTIVE BUT HAS NOT PROVIDED ANY ADDITIONAL INFO OR CLINICAL DETAILS FOR THE SECOND EVENT. THEREFORE, THIS SINGLE FORM FDA 3500A REPORT WILL BE SUBMITTED FOR THIS COMPLAINT. DEVICE EVALUATION: THE DEVICE HAS NOT BEEN RETURNED FOR EVALUATION/ INVESTIGATION. A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE EVALUATION IS COMPLETED. EVALUATION: CONCLUSIONS: A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE EVALUATION IS COMPLETE.
2250776	0	PATIENT WAS IN THE MIDDLE OF HAVING HIS STRESS WHEN THE TECH HAD TO PUT THE STRESS MACHINE INTO PAUSE STAGE TO KEEP IT FROM GETTING ANY FASTER. I THEN TURNED THE SPEED DOWN WHILE THE DOCTOR ENTERED THE ROOM AND TURNED THE GRADE OF THE TREADMILL DOWN AS WELL. THE DOCTOR THEN TRIED TO TURN THE SPEED DOWN AND IT WOULD NOT ALLOW HIM TO DO ANYTHING. TECH TRIED TO PUT THE PATIENT INTO RECOVERY MODE AND IT WOULD NOT DO ANYTHING. TECH STOPPED THE TREADMILL AND BROUGHT THE PATIENT BACK TO THE STRETCHER WITH NO PROBLEM. THE PATIENT WAS NOT INJURED DURING THIS TRANSITION.  TECH THEN TRIED TO END THE TEST AND THE MACHINE WOULD NOT REACT TO ANYTHING. THEN TURNED THE MACHINE OFF AND RESTARTED IT. THE MACHINE WAS STILL NOT WORKING. AFTER THE PATIENT LEFT, I CALLED GE TECH SUPPORT AND WE DISCOVERED THAT THE CONTROL PANEL ON THE FRONT OF THE STRESS MACHINE WAS NOT FUNCTIONING PROPERLY. THEN PUT A WORK ORDER FOR BIOMED TO COME AND FIX IT. WE DID LOSE PEAK AND RECOVERY EKG DATA BECAUSE OF THIS INCIDENT. 
4767945	0	VESSEL SEALER STARTED TO ALARM AND STOPPED WORKING.
4987806	0	(B)(4) DURING A PULMONARY VEIN ISOLATION (PVI) PROCEDURE, THE PHYSICIAN ISOLATED ALL FOUR PULMONARY VEINS AND SINCE THE PATIENT WAS IN ATRIAL FLUTTER, A ROOF LINE WAS PERFORMED. THE PROCEDURE WAS FINISHED WITHOUT PATIENT CONSEQUENCES. THREE WEEKS POST-PROCEDURE THIS PATIENT PRESENTED TO THE HOSPITAL WITH EPILEPTIC SEIZURES AND FEVER; BLOOD CULTURES WERE POSITIVE. CEREBRAL CT SCAN SHOWED NO ABNORMALITIES. THORACO-ABDOMINAL CT-SCAN REVEALED COAGULATED BLOOD IN STOMACH. THE DECISION WAS TAKEN TO PERFORM A GASTROSCOPY TO IDENTIFY SOURCE OF BLEEDING. DURING GASTROSCOPY, BLOOD PRESSURE DROPPED AND PATIENT WENT INTO CARDIAC ARREST, DUE TO A HEMORRHAGIC STROKE. SUBSEQUENTLY THE PATIENT EXPIRED. THE PHYSICIAN¿S OPINION REGARDING THE CAUSALITY OF THIS EVENT WAS PROCEDURE RELATED. THIS EVENT WAS ORIGINALLY REPORTED UNDER SMART TOUCH CATHETER, REPORT# 9673241-2014-00158 ON JULY 8TH 2015, ADDITIONAL INFORMATION WAS RECEIVED. THIS CASE WAS PRESENTED DURING HEART RHYTHM SOCIETY SYMPOSIUM AND THE PHYSICIAN SHOWED HIS USE OF CARTO 3 SYSTEM AND VISITAG MODULE AND FORCE TIME INTEGRAL. THE PHYSICIAN¿S FORCE TIME INTEGRAL TARGET VALUES WERE 800G. HIS FORCE TIME INTEGRAL VALUES ARE BEYOND ST. JUDE MEDICAL RECOMMENDATIONS. ST. JUDE MEDICAL RECOMMENDS FORCE TIME INTEGRAL OF 400G. THE PHYSICIAN¿S OPINION REGARDING THE CAUSALITY OF THIS EVENT WAS PROCEDURE RELATED. PER CARTO 3 SYSTEM IFU: THE CARTO VISITAGT MODULE PROVIDES ACCESS TO DATA COLLECTED DURING THE APPLICATION OF RF ENERGY. THE DATA DOES NOT INDICATE THE EFFECTIVENESS OF RF ENERGY APPLICATION. LESION FORMATION DEPENDS ON MANY FACTORS THAT INCLUDE BUT ARE NOT LIMITED TO CATHETER STABILITY, POWER, TIME, AND APPLIED FORCE. THE CARTO VISITAG TM MODULE PROVIDES VISUAL DISPLAY FOR TRACKING THESE PARAMETERS. THE VISITAGT MODULE LOCATIONS CAN BE COLORED ACCORDING TO FTI
5865230	0	(b)(4).><it was reported that the programming system was inconsistently communicating with generators. patient therapy was not affected by these intermittent issues. a company representative performed troubleshooting and determined that the serial cable was loose. the serial cable was replaced with a new cable. the programming system then interrogated and performed as normal. the faulty serial cable was discarded following the troubleshooting. therefore product analysis cannot be completed.                                                              
5619291	0	the jaws of the pk were staying open. a piece of the wire that controls the gears for the pk was sticking out of the instrument.><.                                                              
1507307	0	MANUFACTURING COUNTRY REPRESENTATIVE REPORTED A SITE HAD A HANDHELD THAT WOULD NOT HOLD A CHARGE. GOOD FAITH ATTEMPTS HAVE BEEN MADE FOR THE PRODUCT TO BE RETURNED FOR PRODUCT ANALYSIS. THUS FAR THE PRODUCT HAS NOT BEEN RETURNED.
3031129	0	THE CUSTOMER WOULD LIKE THE RUN DATA FILE INVESTIGATED TO DETERMINE A POSSIBLE CAUSE FOR THE ELEVATED WHITE BLOOD CELL (WBC) CONTENT IN THE PLATELET PRODUCT. THERE WAS NOT A TRANSFUSION RECIPIENT OR PATIENT INVOLVED AT THE TIME OF THE RESIDUAL WBC TESTING, THEREFORE NO PATIENT INFORMATION IS REASONABLY KNOWN AT THE TIME OF THE EVENT. DONOR UNIT #: (B)(6). THE DISPOSABLE SET IS UNAVAILABLE FOR RETURN BECAUSE THE CUSTOMER DISCARDED IT. THIS REPORT IS BEING FILED DUE TO A DEVICE MALFUNCTION THAT HAS THE POTENTIAL FOR INJURY. INVESTIGATION: THE RUN DATA FILE (RDF) WAS ANALYZED FOR THIS EVENT. THE ANALYSIS OF THE RUN DATA FILE DID NOT FIND A CONCLUSIVE CAUSE FOR THE HIGHER THAN EXPECTED WBC CONTENT REPORTED FOR THIS COLLECTION. THE SIGNALS IN THE RUN DATA FILE INDICATE IT IS POSSIBLE, BUT NOT CONCLUSIVE, THAT THE PLASMA LINE MAY HAVE BEEN PARTIALLY OCCLUDED NEAR THE END OF THE PROCEDURE. IF THE PLASMA LINE DOES NOT CONTRIBUTE PROPERLY TO THE PLATELET PUMP, IT COULD CAUSE THE FLOW THROUGH THE LRS CHAMBER TO BE HIGHER THAN THE SYSTEM EXPECTS, POSSIBLY ALLOWING SOME WBCS TO ESCAPE. ORIENTATION OF THE HEX IN THE HEX HOLDER MAY CONTRIBUTE TO THE ABOVE. INVESTIGATION EVALUATION AND CORRECTIVE ACTIONS ARE IN-PROCESS. A FOLLOW-UP REPORT WILL BE PROVIDED><THIS REPORT IS BEING FILED TO PROVIDE ADDITIONAL INFORMATION. INVESTIGATION: THE DEVICE HISTORY RECORDS (DHR) WERE REVIEWED FOR THIS EVENT. THERE WERE NO EVENTS NOTED IN THE DHR THAT WOULD HAVE CONTRIBUTED TO THE ELEVATED WBC COUNT EXPERIENCED BY THE CUSTOMER. ROOT CAUSE: THE ANALYSIS OF THE RUN DATA FILE DID NOT FIND A CONCLUSIVE CAUSE FOR THE HIGHER THAN EXPECTED WBC CONTENT REPORTED FOR THIS COLLECTION. POSSIBLE ROOT CAUSES WERE PROVIDED IN THE INITIAL REPORT FOR THIS EVENT. AN INTERNAL CAPA HAS BEEN INITIATED TO EVALUATE REPORTS OF ELEVATED RWBCS RELATED TO PLASMA LINE OCCLUSION.
1455031	1	A CUSTOMER REPORTED A LOSS OF MONITORING FOR MULTIPLE PTS THROUGHOUT THE HOSPITAL NETWORK. ATS TOWERS WERE DOWN, TELEMETRY WAS DROPPING OUT, AND BESIDE MONITORS WERE NOT COMMUNICATING. TOTAL NETWORK DOWNTIME UNTIL THE ISSUE WAS COMPLETELY RESOLVED WAS 10 HOURS FROM THE TIME OF REPORT. NO PT INJURY OR DEATH REPORTED. GE HEALTHCARE'S INVESTIGATION INTO THE REPORTED OCCURRENCE IS STILL ONGOING. A FOLLOW-UP REPORT WILL BE ISSUED WHEN THE INVESTIGATION HAS BEEN COMPLETED. 
4143659	0	(B)(4).><ERROR MESSAGES INDICATIVE OF A HARD DRIVE (HDD) FAILURE. DEFECTIVE DEVICE REQUESTED FOR REPAIR AND FAILURE INVESTIGATION.
5719947	0	dignishield stool management system device was used on pt. pt had a colonoscopy with biopsy and control procedure performed on (b)(6) 2016 which showed areas of necrosis from th is device.                                                              
2038514	0	THE REPORTER, THE PATIENT'S MOTHER, REPORTED THAT ON (B)(6) 2011, THE PATIENT OBTAINED A BLOOD GLUCOSE READING OF 450 MG/DL, AND A POSITIVE KETONES RESULT OF 3.7 MMOL/L. THE PATIENT DID NOT REPORT EXPERIENCING ANY SYMPTOMS OF HIGH OR LOW BLOOD GLUCOSE LEVELS. THE PATIENT'S MOTHER CHANGED THE PATIENT'S INFUSION SITE, CARTRIDGE AND TUBING, AND GAVE THE PATIENT A CORRECTING BOLUS USING THE PUMP. THE PATIENT'S SUBSEQUENT BLOOD GLUCOSE READINGS RANGED FROM 100 MG/DL TO 140 MG/DL. TROUBLESHOOTING REVEALED THERE WERE NO LEAKS FOUND FROM THE CARTRIDGE OR IN THE CARTRIDGE COMPARTMENT. THE PUMP HAS NOT BEEN RETURNED TO ANIMAS FOR EVALUATION. IF THE DEVICE IS RETURNED, AN EVALUATION SHALL BE COMPLETED AND A SUPPLEMENTAL REPORT WILL BE FILED. NO CONCLUSIONS CAN BE DRAWN AT THIS TIME.
3174746	1	CUSTOMER REPORTED THE DPM 6/7 MONITOR'S MPM MODULE FAILED WHICH MAY HAVE RESULTED IN A LOSS OF MONITORING. NO PATIENT INJURY WAS REPORTED. 
2036535	0	THE CUSTOMER STATED RBC QUALITY CONTROLS WERE OUT OF RANGE LOW ON A CELL-DYN EMERALD ANALYZER USING CELL-DYN EMERALD CLEANER LOT 4349. THE CUSTOMER REPLACED THE CLEANER WITH THAT OF A DIFFERENT LOT AND DECONTAMINATED TO RESOLVE THE ISSUE. THERE WAS NO ADVERSE IMPACT TO PATIENT MANAGEMENT REPORTED. (B)(4). CONCOMITANT MEDICAL PRODUCTS: CELL-DYN EMERALD CLEANER MANUFACTURED 8/10/10, EXPIRES 6/18/12. A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE INVESTIGATION IS COMPLETE. AN INVESTIGATION IS IN PROCESS.><A PRODUCT DEFICIENCY WAS IDENTIFIED.  THE INVESTIGATION DEMONSTRATED CONCLUSIVELY THAT ONLY CELL-DYN EMERALD CLEANER LOT 4349 WAS AFFECTED.  (B)(4)
1346801	0	nurse reported that she administered sage oral care at 13:00. subsequent to that she noted chemical irritation to skin on right wrist and thumb. she stated she backtracked and discovered it was from oral care solution. she assessed patient and noted patient's tongue and lips were white from reaction to treatment. patient denied any pain and package was retrieved from trash. skin conditions of both patient and staff nurse resolved to normal by the next day. no harm to either individual.
2145735	0	A CUSTOMER REPORTED AN RH MISTYPE OF FIVE DONOR SAMPLES THAT WERE TESTED ON GALILEO INSTRUMENT #(B)(4). ON (B)(4) 2011, AN IMMUCOR INSTRUMENT SERVICE ENGINEER PERFORMED THE GALILEO UNEXPECTED REACTION CHECK LIST. THE REAGENT PROBE WAS REPLACED DUE TO THE TEFLON TIP BEING SLIGHTLY WORN. THE CUSTOMER PERFORMED QC AND TESTED KNOWN RH NEGATIVE AND POSITIVE SAMPLES TO VERIFY INSTRUMENT OPERATION. THE EXPECTED RESULTS WERE OBTAINED. THE INSTRUMENT IS OPERATING AS EXPECTED.
5225960	1	ON (B)(6) 2015, THE CUSTOMER REPORTED THAT THEY HAD AN ISSUE ON (B)(6) 2015, WHERE THEY WERE UNABLE TO LOG-IN TO THE PHILIPS XPER WORKSTATION DURING CUSTOMER NETWORK OUTAGE. BECAUSE THEY COULD NOT LOG IN THEY WERE UNABLE TO MONITOR THE PATIENT WITH OUR EQUIPMENT. BASIC MONITORING WAS AVAILABLE USING ALTERNATE EQUIPMENT. CUSTOMER CHOOSE TO DISCONTINUE THE CASE AND THE PATIENT WAS TRANSPORTED TO ANOTHER FACILITY. IT WAS LATER REPORTED THE PATIENT PASSED A FEW DAYS LATER. THE INVESTIGATION IS CURRENTLY ON-GOING.><THE INVESTIGATION IS STILL ONGOING ON THIS EVENT. WHEN THE INVESTIGATION IS COMPLETED A FOLLOW-UP REPORT WILL BE SENT TO THE FDA.
1893115	1	DURING USE OF THE DEVICE FOR A CARDIOPULMONARY BYPASS PROCEDURE, THE USER REPORTED THE MONITOR WAS UNABLE TO DISPLAY PRESSURE READINGS. NO OTHER DETAILS REGARDING THE NATURE OF THE EVENT WERE PROVIDED. THE USER REPORTED THE SURGICAL PROCEDURE WAS COMPLETED SUCCESSFULLY AND THERE WERE NO ADVERSE CONSEQUENCES TO A PATIENT AS A RESULT OF THIS EVENT.
1222603	0	this is an initial report. an investigation is in process. a final report will be submitted when the investigation is complete. >< (b)(4). debris in solenoid valve, hemoglobin flow cell and/or aspiration pathway. the customer technical advocate (cta) verified that the hemoglobin reference value and hemoglobin output were within specification. all of the reagents were correct. the cta instructed the customer to clean the optical and hemoglobin flow cell and to recheck the hemoglobin reference value/output after flow cell cleaning. the cta reviewed the hemoglobin reference value and output and adjusted the hemoglobin current. a subsequent precision study yielded out of range results for hemoglobin, rbc and platelets. the cta suggested for the customer to clean the open mode aspiration pathway, solenoid valve, and possibly the hgb flow cell again. the cta followed up with the customer who stated after completing the recommended troubleshooting, precision was run and all parameters passed the specifications. the customer subsequently calibrated the instrument with hemcal plus calibrator. post-calibration, qc was well within range (only open mode was used). patient results showed good hemoglobin/hematocrit matching and also compared well with the reference lab results (customer could not compare with the cell-dyn ruby, as service for this instrument was required). the customer considered the issue on the cell-dyn 3200 instrument resolved by cleaning and calibration. no further assistance was required. the likely cause of the issue was attributed to debris in the solenoid valve, hgb flow cell, and /or aspiration pathway and the need to adjust related calibrator factors and hgb current to bring recoveries near target. the cell-dyn 3200 system operator's manual (list number 06h60-01, revision n) under section 9, page 9-29, service and maintenance, nonscheduled maintenance frequency, indicates that cleaning of the hgb flow cell should be performed when it is suspected of causing elevated hgb results or hgb imprecision. section 10, troubleshooting and diagnostics, pages 10-23 through 10-27, provides troubleshooting instructions for identifying, isolating and correcting data related issues. section 6, calibration procedures, general information, page 6-4, provides general information as to when to calibrate the cell-dyn 3200. a review of complaints for the period of (b)(4) 2007 through (b)(4) 2008, did not indicate any adverse trend for the cell-dyn 3200, list number 04h60-01, related to issues with discrepant results with rbc, hgb, mcv, and hct. based on the investigation, no product issue was identified for the cell-dyn 3200, list number 04h60-01, for issues related to discrepant results with rbc, hgb, mcv, and hct. there was no systemic issue identified for the cell-dyn 3200 product line. this is the final report. >< the customer stated results are imprecise across multiple parameters on the cell-dyn 3200 analyzer. a patient sample was tested on both the cell-dyn 3200 and cell-dyn ruby with the following results:                 cd 3200                    cd rubyrbc           3.34 m/ul                  4.07 m/ulhgb           9.23 g/dl                   11.1 m/ulmcv           87.4 fl                       93.4 flhct            29.2%                         38%no impact to patient management was reported.
2130193	1	CUSTOMER REPORTS DRAWER ON PYXIS ANESTHESIA SYSTEM FAILED. NO PT HARM REPORTED. (B)(4). ADDITIONAL DATA/FAILURE INVESTIGATION. FIELD SERVICE TECH INVESTIGATION DISCOVERED PHYSICAL ITEM OBSTRUCTION CAUSING DRAWER FAILURE.
5677573	0	the customer observed low hemoglobin (hgb) results for two patients while using the cell-dyn emerald analyzer. the customer normal range is 12.0 to 16.0 g/dl. patient 1: sid (b)(6): initial 5.6, repeat 5.6. repeat (no sid) at hospital 12.7. previous result, 11.9, from (b)(6) 2015 was also provided. the patient was sent to the hospital after the initially low values, however, no treatment was given. patient 2: no sid: initial 11.5. repeat (no sid) at hospital 7.4. the patient was sent to the hospital after the initial result was obtained, however, no treatment was given. no impact to patient management was reported.><the customer suspected a preanalytical issue, such as sample handling and collection, may have occurred during collection of these samples. initial and repeat results were generated with different sample draws. the diagnosis and treatment of the patients was not provided in the complaint information. therefore, a definitive cause for the different hemoglobin results could not be determined. the true hemoglobin value for these specific patient samples could not be verified. investigation of the customer issue included a review of the complaint text, a search for similar complaints, and a review of labeling. no returns were made available from the customer site for this evaluation. no adverse trend was identified for the customer's issue. labeling was reviewed and found to be adequate. the issue was resolved through standard troubleshooting procedures. based on all available information and abbott diagnostics' complaint investigation, the analyzer performed as intended and no product deficiency was identified.><(b)(4). an evaluation is in process.  a follow-up report will be submitted when the evaluation is complete.><the device evaluation was reassessed and concluded that a malfunction occurred, the device did not perform as intended. however, no systematic issue or product deficiency was identified.><the customer observed low hemoglobin (hgb) results for two patients while using the cell-dyn emerald analyzer. the customer normal range is 12.0 to 16 g/dl. patient 1: (b)(6): initial 5.6, repeat 5.6, repeat (no sid) at hospital 12.7, previous result, 11.9, from (b)(6) 2015 was also provided. the patient was sent to the hospital after the initially low values, however no treatment was given. patient 2: no sid: initial 11.5, repeat (no sid) at hospital 7.4, the patient was sent to the hospital after the initial result was obtained, however no information about treatment was provided. no impact to patient management was reported.                                                              
